infra_id,college_id,classrooms,labs,smart_classrooms,library_books,hostel_capacity,internet_speed_mbps,sports_complex,canteen,medical_center,solar_power
INF00394,COL0079,38,4,14,15689,0,390,No,Yes,No,Yes
INF00395,COL0079,42,5,29,15216,0,374,No,Yes,No,No
INF00396,COL0080,17,8,3,5973,142,90,Yes,Yes,No,No
INF00397,COL0080,17,8,5,6224,143,93,Yes,Yes,No,Yes
INF00398,COL0080,18,8,8,6463,149,103,Yes,Yes,No,No
INF00399,COL0080,19,9,10,6589,148,108,Yes,Yes,No,No
INF00400,COL0080,19,9,10,6623,146,109,Yes,Yes,No,No
INF00401,COL0081,85,7,15,31189,0,90,No,No,No,No
INF00402,COL0081,86,7,27,32087,0,98,No,No,No,No
INF00403,COL0081,89,7,39,34545,0,98,No,No,No,No
INF00404,COL0081,94,8,50,36481,0,99,No,No,No,No
INF00405,COL0081,98,8,59,36494,0,106,No,No,No,No
INF00406,COL0082,23,11,4,6443,0,150,Yes,Yes,Yes,Yes
INF00407,COL0082,24,11,8,6789,0,158,Yes,Yes,Yes,Yes
INF00408,COL0082,24,12,11,7100,0,177,Yes,Yes,Yes,No
INF00409,COL0082,26,12,12,7558,0,176,Yes,Yes,Yes,Yes
INF00410,COL0082,25,12,12,7121,0,208,Yes,Yes,Yes,No
INF00411,COL0083,19,3,2,8206,209,270,No,Yes,No,No
INF00412,COL0083,20,3,4,8499,215,297,No,Yes,No,Yes
INF00413,COL0083,20,3,7,9169,216,295,No,Yes,No,No
INF00414,COL0083,20,3,9,8933,212,350,No,Yes,No,No
INF00415,COL0083,20,3,11,9702,220,369,No,Yes,No,Yes
INF00416,COL0084,30,11,5,6833,502,330,Yes,Yes,No,No
INF00417,COL0084,31,11,9,7157,503,344,Yes,Yes,No,No
INF00418,COL0084,31,11,11,7627,507,353,Yes,Yes,No,Yes
INF00419,COL0084,33,12,16,7979,529,366,Yes,Yes,No,No
INF00420,COL0084,33,12,14,8410,556,385,Yes,Yes,No,Yes
INF00421,COL0085,27,3,2,6218,233,390,No,Yes,No,No
INF00422,COL0085,28,3,5,6507,234,418,No,Yes,No,Yes
INF00423,COL0085,28,3,7,6507,237,459,No,Yes,No,No
INF00424,COL0085,29,3,12,6659,237,470,No,Yes,No,No
INF00425,COL0085,29,3,13,6977,239,488,No,Yes,No,Yes
INF00426,COL0086,10,5,2,2377,112,210,No,No,No,No
INF00427,COL0086,10,5,3,2470,115,217,No,No,No,No
INF00428,COL0086,11,5,5,2624,116,243,No,No,No,Yes
INF00429,COL0086,11,5,4,2800,120,272,No,No,No,Yes
INF00430,COL0086,11,5,8,2733,120,294,No,No,No,No
INF00431,COL0087,67,13,12,19860,0,270,Yes,Yes,No,No
INF00432,COL0087,69,13,19,20586,0,281,Yes,Yes,No,No
INF00433,COL0087,71,14,32,22124,0,307,Yes,Yes,No,Yes
INF00434,COL0087,71,14,35,21871,0,318,Yes,Yes,No,Yes
INF00435,COL0087,74,14,46,21568,0,323,Yes,Yes,No,Yes
INF00436,COL0088,35,6,3,8571,0,270,Yes,Yes,Yes,No
INF00437,COL0088,36,6,6,8981,0,280,Yes,Yes,Yes,No
INF00438,COL0088,36,6,13,9218,0,317,Yes,Yes,Yes,Yes
INF00439,COL0088,37,6,15,9279,0,306,Yes,Yes,Yes,No
INF00440,COL0088,40,7,23,10446,0,364,Yes,Yes,Yes,No
INF00441,COL0089,25,3,4,6705,0,330,No,Yes,No,No
INF00442,COL0089,26,3,8,6913,0,359,No,Yes,No,No
INF00443,COL0089,26,3,8,6990,0,367,No,Yes,No,No
INF00444,COL0089,26,3,15,7580,0,384,No,Yes,No,Yes
INF00445,COL0089,29,3,19,7980,0,396,No,Yes,No,Yes
INF00446,COL0090,67,33,12,20368,690,450,Yes,Yes,No,No
INF00447,COL0090,69,34,17,20981,696,489,Yes,Yes,No,No
INF00448,COL0090,71,35,26,21796,700,499,Yes,Yes,No,Yes
INF00449,COL0090,73,36,41,22561,722,500,Yes,Yes,No,No
INF00450,COL0090,76,38,41,24107,715,581,Yes,Yes,No,Yes
INF00451,COL0091,125,25,22,29159,1097,270,Yes,Yes,No,No
INF00452,COL0091,129,26,38,30583,1130,290,Yes,Yes,No,Yes
INF00453,COL0091,131,26,47,30408,1135,313,Yes,Yes,No,Yes
INF00454,COL0091,137,27,57,32779,1187,339,Yes,Yes,No,No
INF00455,COL0091,138,28,95,35414,1121,369,Yes,Yes,No,Yes
INF00456,COL0092,35,15,6,9668,240,150,Yes,Yes,No,No
INF00457,COL0092,36,15,11,10043,244,164,Yes,Yes,No,No
INF00458,COL0092,36,15,16,10442,245,177,Yes,Yes,No,Yes
INF00459,COL0092,36,16,20,10407,249,170,Yes,Yes,No,No
INF00460,COL0092,40,17,23,10931,262,198,Yes,Yes,No,Yes
INF00461,COL0093,15,2,3,4228,245,210,Yes,Yes,No,No
INF00462,COL0093,16,2,4,4319,248,219,Yes,Yes,No,Yes
INF00463,COL0093,16,2,7,4462,254,242,Yes,Yes,No,Yes
INF00464,COL0093,16,2,7,4547,258,246,Yes,Yes,No,Yes
INF00465,COL0093,17,2,9,4763,263,278,Yes,Yes,No,Yes
INF00466,COL0094,18,4,1,5393,354,390,No,No,Yes,No
INF00467,COL0094,18,4,3,5641,363,403,No,No,Yes,No
INF00468,COL0094,19,4,4,6038,368,450,No,No,Yes,Yes
INF00469,COL0094,20,4,7,5963,369,470,No,No,Yes,Yes
INF00470,COL0094,20,4,10,6084,382,509,No,No,Yes,Yes
INF00471,COL0095,33,13,6,10607,0,270,No,Yes,Yes,No
INF00472,COL0095,34,13,10,10944,0,279,No,Yes,Yes,No
INF00473,COL0095,34,13,15,11312,0,286,No,Yes,Yes,No
INF00474,COL0095,37,14,21,12095,0,303,No,Yes,Yes,Yes
INF00475,COL0095,36,14,23,11627,0,322,No,Yes,Yes,Yes
INF00476,COL0096,28,12,5,8606,530,270,Yes,Yes,Yes,No
INF00477,COL0096,29,12,7,8901,540,286,Yes,Yes,Yes,No
INF00478,COL0096,29,12,12,9076,561,301,Yes,Yes,Yes,Yes
INF00479,COL0096,30,13,17,9948,568,331,Yes,Yes,Yes,Yes
INF00480,COL0096,31,13,14,10592,556,314,Yes,Yes,Yes,No
INF00481,COL0097,115,19,21,25986,0,450,Yes,Yes,Yes,Yes
INF00482,COL0097,118,19,29,26778,0,473,Yes,Yes,Yes,No
INF00483,COL0097,122,20,52,28224,0,513,Yes,Yes,Yes,No
INF00484,COL0097,125,21,55,29176,0,557,Yes,Yes,Yes,Yes
INF00485,COL0097,129,21,64,29502,0,589,Yes,Yes,Yes,Yes
INF00486,COL0098,58,9,10,21825,1093,330,No,Yes,Yes,Yes
INF00487,COL0098,59,9,17,22614,1108,345,No,Yes,Yes,No
INF00488,COL0098,61,9,27,23479,1126,355,No,Yes,Yes,No
INF00489,COL0098,60,9,28,24594,1102,360,No,Yes,Yes,No
INF00490,COL0098,65,10,34,25346,1181,389,No,Yes,Yes,No
INF00491,COL0099,44,4,8,9059,0,150,Yes,Yes,No,Yes
INF00492,COL0099,45,4,14,9590,0,158,Yes,Yes,No,No
INF00493,COL0099,47,4,14,9540,0,162,Yes,Yes,No,No
INF00494,COL0099,48,4,19,10267,0,169,Yes,Yes,No,No
INF00495,COL0099,48,4,27,10916,0,198,Yes,Yes,No,Yes
INF00496,COL0100,44,26,4,17606,0,270,No,Yes,No,Yes
INF00497,COL0100,46,27,10,18298,0,288,No,Yes,No,No
INF00498,COL0100,45,27,13,19339,0,291,No,Yes,No,Yes
INF00499,COL0100,48,28,23,19727,0,316,No,Yes,No,No
INF00500,COL0100,51,30,29,19785,0,375,No,Yes,No,No
INF00501,COL0101,74,7,13,18036,0,150,No,Yes,Yes,No
INF00502,COL0101,76,7,20,18646,0,162,No,Yes,Yes,No
INF00503,COL0101,78,7,35,19484,0,174,No,Yes,Yes,No
INF00504,COL0101,77,7,34,20158,0,181,No,Yes,Yes,No
INF00505,COL0101,81,8,53,21907,0,180,No,Yes,Yes,No
INF00506,COL0102,39,6,7,8047,0,450,No,Yes,Yes,No
INF00507,COL0102,40,6,12,8218,0,489,No,Yes,Yes,Yes
INF00508,COL0102,42,6,18,8926,0,524,No,Yes,Yes,No
INF00509,COL0102,41,6,22,9301,0,518,No,Yes,Yes,No
INF00510,COL0102,45,7,24,9923,0,627,No,Yes,Yes,Yes
INF00511,COL0103,6,1,1,1751,0,90,No,Yes,No,No
INF00512,COL0103,6,1,2,1854,0,95,No,Yes,No,No
INF00513,COL0103,6,1,2,1845,0,102,No,Yes,No,No
INF00514,COL0103,6,1,3,1883,0,109,No,Yes,No,Yes
INF00515,COL0103,6,1,4,1934,0,105,No,Yes,No,Yes
INF00516,COL0104,27,16,5,7185,361,210,No,Yes,No,No
INF00517,COL0104,28,16,7,7392,365,219,No,Yes,No,No
INF00518,COL0104,28,17,12,7777,379,252,No,Yes,No,No
INF00519,COL0104,28,16,15,8000,381,269,No,Yes,No,No
INF00520,COL0104,31,18,20,8129,402,289,No,Yes,No,Yes
INF00521,COL0105,9,4,2,4570,71,330,No,Yes,No,No
INF00522,COL0105,9,4,2,4673,73,355,No,Yes,No,No
INF00523,COL0105,9,4,3,4949,75,382,No,Yes,No,No
INF00524,COL0105,10,4,6,5254,74,370,No,Yes,No,Yes
INF00525,COL0105,9,4,4,5516,76,421,No,Yes,No,Yes
INF00526,COL0106,11,5,1,3488,141,150,Yes,Yes,No,No
INF00527,COL0106,11,5,2,3600,144,155,Yes,Yes,No,No
INF00528,COL0106,11,5,3,3760,142,170,Yes,Yes,No,No
INF00529,COL0106,12,6,5,4099,150,168,Yes,Yes,No,No
INF00530,COL0106,12,6,7,3975,150,208,Yes,Yes,No,No
INF00531,COL0107,6,1,1,2773,0,330,No,Yes,Yes,No
INF00532,COL0107,6,1,2,2921,0,344,No,Yes,Yes,Yes
INF00533,COL0107,6,1,3,3073,0,393,No,Yes,Yes,No
INF00534,COL0107,6,1,3,3036,0,364,No,Yes,Yes,Yes
INF00535,COL0107,7,1,4,3142,0,381,No,Yes,Yes,No
INF00536,COL0108,19,3,3,5449,0,330,No,Yes,No,No
INF00537,COL0108,19,3,5,5606,0,357,No,Yes,No,No
INF00538,COL0108,20,3,6,5986,0,390,No,Yes,No,No
INF00539,COL0108,20,3,9,6137,0,372,No,Yes,No,No
INF00540,COL0108,22,3,15,6007,0,419,No,Yes,No,Yes
INF00541,COL0109,60,5,5,14021,0,330,No,Yes,Yes,No
INF00542,COL0109,62,5,11,14736,0,348,No,Yes,Yes,No
INF00543,COL0109,64,5,20,14908,0,371,No,Yes,Yes,No
INF00544,COL0109,64,5,24,15977,0,418,No,Yes,Yes,No
INF00545,COL0109,67,6,25,16296,0,411,No,Yes,Yes,Yes
INF00546,COL0110,94,15,17,37300,1376,450,Yes,Yes,No,No
INF00547,COL0110,96,15,27,38115,1389,494,Yes,Yes,No,No
INF00548,COL0110,99,16,43,41283,1421,494,Yes,Yes,No,Yes
INF00549,COL0110,102,16,46,42462,1440,569,Yes,Yes,No,Yes
INF00550,COL0110,108,17,63,42390,1456,613,Yes,Yes,No,Yes
INF00551,COL0111,64,9,12,12706,0,90,Yes,Yes,No,No
INF00552,COL0111,66,9,20,13205,0,96,Yes,Yes,No,No
INF00553,COL0111,66,9,29,13237,0,96,Yes,Yes,No,No
INF00554,COL0111,67,9,34,13528,0,109,Yes,Yes,No,Yes
INF00555,COL0111,69,10,33,15671,0,116,Yes,Yes,No,No
INF00556,COL0112,53,28,10,15017,748,270,Yes,No,No,Yes
INF00557,COL0112,55,29,14,15752,758,285,Yes,No,No,No
INF00558,COL0112,55,29,20,15748,787,294,Yes,No,No,Yes
INF00559,COL0112,57,30,23,16092,789,321,Yes,No,No,Yes
INF00560,COL0112,60,32,35,16501,760,339,Yes,No,No,Yes
INF00561,COL0113,63,36,5,23280,921,270,Yes,Yes,No,No
INF00562,COL0113,65,37,13,23837,934,281,Yes,Yes,No,Yes
INF00563,COL0113,68,39,17,25844,931,302,Yes,Yes,No,No
INF00564,COL0113,69,40,28,25006,975,295,Yes,Yes,No,No
INF00565,COL0113,68,39,30,25719,949,352,Yes,Yes,No,No
INF00566,COL0114,18,8,3,4673,217,150,Yes,Yes,Yes,No
INF00567,COL0114,19,8,6,4890,220,162,Yes,Yes,Yes,No
INF00568,COL0114,19,8,6,5010,224,166,Yes,Yes,Yes,No
INF00569,COL0114,20,9,8,5494,219,164,Yes,Yes,Yes,Yes
INF00570,COL0114,21,9,12,5095,219,177,Yes,Yes,Yes,Yes
INF00571,COL0115,27,16,2,8219,0,390,No,No,No,No
INF00572,COL0115,28,17,5,8394,0,418,No,No,No,No
INF00573,COL0115,28,17,6,8571,0,426,No,No,No,Yes
INF00574,COL0115,28,17,14,9481,0,454,No,No,No,No
INF00575,COL0115,30,18,15,9846,0,444,No,No,No,Yes
INF00576,COL0116,50,28,9,15004,423,330,No,Yes,Yes,Yes
INF00577,COL0116,51,29,16,15786,434,362,No,Yes,Yes,No
INF00578,COL0116,53,30,22,16764,443,376,No,Yes,Yes,No
INF00579,COL0116,56,31,26,16734,424,400,No,Yes,Yes,Yes
INF00580,COL0116,52,29,32,18591,435,432,No,Yes,Yes,Yes
INF00581,COL0117,52,7,9,12636,0,330,Yes,Yes,Yes,No
INF00582,COL0117,54,7,14,13367,0,356,Yes,Yes,Yes,No
INF00583,COL0117,55,7,18,13885,0,390,Yes,Yes,Yes,Yes
INF00584,COL0117,55,7,23,14332,0,371,Yes,Yes,Yes,Yes
INF00585,COL0117,60,8,38,14988,0,426,Yes,Yes,Yes,No
INF00586,COL0118,7,3,1,2918,124,390,No,Yes,No,No
INF00587,COL0118,7,3,2,3032,126,416,No,Yes,No,No
INF00588,COL0118,7,3,2,3263,127,452,No,Yes,No,No
INF00589,COL0118,7,3,3,3297,131,452,No,Yes,No,Yes
INF00590,COL0118,8,3,4,3372,129,504,No,Yes,No,No
INF00591,COL0119,41,22,7,10062,0,330,Yes,Yes,Yes,Yes
INF00592,COL0119,42,23,11,10322,0,362,Yes,Yes,Yes,Yes
INF00593,COL0119,44,24,14,10867,0,396,Yes,Yes,Yes,No
INF00594,COL0119,44,24,23,11614,0,380,Yes,Yes,Yes,Yes
INF00595,COL0119,45,24,25,11979,0,375,Yes,Yes,Yes,No
INF00596,COL0120,69,11,12,16843,677,450,Yes,No,No,No
INF00597,COL0120,71,11,18,17706,691,475,Yes,No,No,No
INF00598,COL0120,73,12,32,18030,703,495,Yes,No,No,Yes
INF00599,COL0120,72,11,40,18535,712,550,Yes,No,No,No
INF00600,COL0120,72,12,34,18805,701,544,Yes,No,No,Yes
INF00601,COL0121,83,35,7,21803,1027,270,Yes,No,No,No
INF00602,COL0121,84,35,13,22329,1054,279,Yes,No,No,No
INF00603,COL0121,85,36,22,24009,1043,289,Yes,No,No,Yes
INF00604,COL0121,90,38,43,23921,1053,308,Yes,No,No,No
INF00605,COL0121,88,37,52,23647,1133,353,Yes,No,No,Yes
INF00606,COL0122,43,26,3,13085,387,270,Yes,Yes,No,No
INF00607,COL0122,44,27,7,13629,392,293,Yes,Yes,No,No
INF00608,COL0122,45,27,11,13608,407,317,Yes,Yes,No,Yes
INF00609,COL0122,46,28,12,15318,404,348,Yes,Yes,No,Yes
INF00610,COL0122,47,28,19,14616,404,303,Yes,Yes,No,Yes
INF00611,COL0123,22,3,4,5725,267,210,No,Yes,No,No
INF00612,COL0123,23,3,7,5934,268,229,No,Yes,No,No
INF00613,COL0123,23,3,9,6079,270,241,No,Yes,No,Yes
INF00614,COL0123,23,3,11,6196,273,233,No,Yes,No,No
INF00615,COL0123,25,3,12,6321,278,264,No,Yes,No,Yes
INF00616,COL0124,34,20,3,10365,0,390,Yes,No,No,Yes
INF00617,COL0124,35,21,7,10916,0,405,Yes,No,No,No
INF00618,COL0124,35,21,11,11147,0,454,Yes,No,No,Yes
INF00619,COL0124,36,21,16,11635,0,506,Yes,No,No,Yes
INF00620,COL0124,38,22,16,11730,0,506,Yes,No,No,Yes
INF00621,COL0125,27,4,5,6970,302,330,Yes,Yes,No,No
INF00622,COL0125,28,4,7,7121,306,358,Yes,Yes,No,No
INF00623,COL0125,28,4,9,7337,313,354,Yes,Yes,No,No
INF00624,COL0125,30,4,15,7438,321,404,Yes,Yes,No,No
INF00625,COL0125,28,4,14,8622,329,442,Yes,Yes,No,No
INF00626,COL0126,77,31,14,21735,0,330,Yes,Yes,No,No
INF00627,COL0126,79,32,24,22409,0,359,Yes,Yes,No,No
INF00628,COL0126,81,33,25,22874,0,363,Yes,Yes,No,Yes
INF00629,COL0126,82,33,30,24703,0,386,Yes,Yes,No,Yes
INF00630,COL0126,80,32,56,26172,0,392,Yes,Yes,No,No
INF00631,COL0127,22,3,2,7804,247,90,No,Yes,No,No
INF00632,COL0127,23,3,4,8112,251,93,No,Yes,No,No
INF00633,COL0127,23,3,7,8554,252,99,No,Yes,No,No
INF00634,COL0127,23,3,11,8468,267,107,No,Yes,No,Yes
INF00635,COL0127,25,3,8,9125,259,124,No,Yes,No,Yes
INF00636,COL0128,10,6,2,2725,0,210,Yes,No,Yes,No
INF00637,COL0128,10,6,3,2848,0,219,Yes,No,Yes,No
INF00638,COL0128,10,6,3,2973,0,233,Yes,No,Yes,No
INF00639,COL0128,11,7,6,2943,0,237,Yes,No,Yes,No
INF00640,COL0128,11,6,5,3378,0,261,Yes,No,Yes,Yes
INF00641,COL0129,35,21,6,8173,0,210,No,Yes,No,No
INF00642,COL0129,36,21,11,8483,0,222,No,Yes,No,No
INF00643,COL0129,38,23,15,8838,0,252,No,Yes,No,No
INF00644,COL0129,37,22,15,9503,0,230,No,Yes,No,No
INF00645,COL0129,39,24,20,9551,0,268,No,Yes,No,No
INF00646,COL0130,69,25,12,13352,983,150,Yes,Yes,No,No
INF00647,COL0130,70,25,21,13987,1010,161,Yes,Yes,No,No
INF00648,COL0130,72,26,30,14502,986,161,Yes,Yes,No,No
INF00649,COL0130,73,27,41,14820,1060,191,Yes,Yes,No,Yes
INF00650,COL0130,77,28,47,14445,1028,201,Yes,Yes,No,Yes
INF00651,COL0131,16,8,3,3141,158,330,Yes,Yes,Yes,No
INF00652,COL0131,16,8,4,3276,160,341,Yes,Yes,Yes,Yes
INF00653,COL0131,17,8,7,3299,163,356,Yes,Yes,Yes,No
INF00654,COL0131,17,9,7,3562,162,411,Yes,Yes,Yes,Yes
INF00655,COL0131,18,9,9,3857,171,378,Yes,Yes,Yes,Yes
INF00656,COL0132,116,14,21,29264,0,210,No,Yes,No,No
INF00657,COL0132,118,14,32,30736,0,229,No,Yes,No,Yes
INF00658,COL0132,119,14,54,32604,0,248,No,Yes,No,No
INF00659,COL0132,120,14,63,31411,0,249,No,Yes,No,Yes
INF00660,COL0132,124,15,73,32559,0,266,No,Yes,No,Yes
INF00661,COL0133,19,10,3,4861,0,330,Yes,Yes,No,No
INF00662,COL0133,19,10,6,4960,0,349,Yes,Yes,No,No
INF00663,COL0133,20,11,8,5392,0,351,Yes,Yes,No,No
INF00664,COL0133,21,11,9,5375,0,427,Yes,Yes,No,Yes
INF00665,COL0133,20,11,14,5663,0,387,Yes,Yes,No,No
INF00666,COL0134,10,2,2,2591,88,330,No,Yes,Yes,No
INF00667,COL0134,10,2,3,2734,90,360,No,Yes,Yes,Yes
INF00668,COL0134,11,2,4,2726,91,391,No,Yes,Yes,Yes
INF00669,COL0134,11,2,6,2937,90,403,No,Yes,Yes,Yes
INF00670,COL0134,11,2,8,3175,94,400,No,Yes,Yes,Yes
INF00671,COL0135,27,13,5,8974,199,270,Yes,Yes,No,No
INF00672,COL0135,28,13,9,9196,204,284,Yes,Yes,No,No
INF00673,COL0135,29,14,13,9630,204,302,Yes,Yes,No,No
INF00674,COL0135,30,14,18,9807,201,338,Yes,Yes,No,Yes
INF00675,COL0135,31,15,19,10075,205,345,Yes,Yes,No,Yes
INF00676,COL0136,27,12,2,9225,0,390,Yes,Yes,No,No
INF00677,COL0136,27,12,5,9415,0,409,Yes,Yes,No,No
INF00678,COL0136,29,13,10,10153,0,417,Yes,Yes,No,No
INF00679,COL0136,30,13,14,10321,0,452,Yes,Yes,No,Yes
INF00680,COL0136,29,13,13,10025,0,517,Yes,Yes,No,Yes
INF00681,COL0137,84,13,15,24130,1015,390,No,Yes,No,No
INF00682,COL0137,87,13,25,25111,1017,419,No,Yes,No,No
INF00683,COL0137,88,14,31,26693,1041,439,No,Yes,No,No
INF00684,COL0137,87,13,42,25990,1056,493,No,Yes,No,No
INF00685,COL0137,89,14,60,29681,1031,513,No,Yes,No,Yes
INF00686,COL0138,71,7,13,18588,1054,270,Yes,Yes,No,No
INF00687,COL0138,72,7,20,19245,1070,293,Yes,Yes,No,No
INF00688,COL0138,74,7,27,20474,1090,321,Yes,Yes,No,No
INF00689,COL0138,74,7,42,20102,1094,335,Yes,Yes,No,Yes
INF00690,COL0138,80,8,45,21938,1071,311,Yes,Yes,No,Yes
INF00691,COL0139,103,11,19,26047,1045,210,Yes,Yes,Yes,No
INF00692,COL0139,106,11,31,27149,1047,228,Yes,Yes,Yes,Yes
INF00693,COL0139,109,12,33,28868,1098,242,Yes,Yes,Yes,Yes
INF00694,COL0139,115,12,43,28913,1108,237,Yes,Yes,Yes,No
INF00695,COL0139,116,12,71,31412,1102,246,Yes,Yes,Yes,Yes
INF00696,COL0140,6,1,1,2124,91,330,No,Yes,Yes,No
INF00697,COL0140,6,1,2,2176,93,357,No,Yes,Yes,No
INF00698,COL0140,6,1,2,2368,93,395,No,Yes,Yes,No
INF00699,COL0140,6,1,3,2505,92,384,No,Yes,Yes,No
INF00700,COL0140,7,1,4,2461,98,386,No,Yes,Yes,No
INF00701,COL0141,17,1,1,4127,375,330,Yes,Yes,No,No
INF00702,COL0141,17,1,3,4260,379,352,Yes,Yes,No,Yes
INF00703,COL0141,18,1,5,4531,376,378,Yes,Yes,No,Yes
INF00704,COL0141,18,1,6,4708,402,423,Yes,Yes,No,No
INF00705,COL0141,19,1,10,5046,390,419,Yes,Yes,No,No
INF00706,COL0142,133,22,24,39340,1209,390,No,Yes,Yes,No
INF00707,COL0142,134,22,43,41113,1230,425,No,Yes,Yes,No
INF00708,COL0142,140,23,61,43279,1232,452,No,Yes,Yes,Yes
INF00709,COL0142,142,23,68,42822,1312,462,No,Yes,Yes,Yes
INF00710,COL0142,143,24,65,47428,1342,522,No,Yes,Yes,Yes
INF00711,COL0143,29,14,5,6458,385,330,No,Yes,No,No
INF00712,COL0143,30,14,8,6772,385,352,No,Yes,No,No
INF00713,COL0143,31,15,12,6761,386,371,No,Yes,No,No
INF00714,COL0143,32,15,14,7293,416,381,No,Yes,No,Yes
INF00715,COL0143,31,15,16,7304,390,410,No,Yes,No,Yes
INF00716,COL0144,15,1,1,8297,119,210,Yes,Yes,No,No
INF00717,COL0144,15,1,2,8619,119,226,Yes,Yes,No,Yes
INF00718,COL0144,16,1,4,9025,125,240,Yes,Yes,No,No
INF00719,COL0144,16,1,5,9609,126,260,Yes,Yes,No,No
INF00720,COL0144,17,1,10,9579,131,243,Yes,Yes,No,No
INF00721,COL0145,11,1,2,4703,0,90,No,Yes,Yes,No
INF00722,COL0145,11,1,3,4963,0,96,No,Yes,Yes,Yes
INF00723,COL0145,12,1,4,5065,0,98,No,Yes,Yes,No
INF00724,COL0145,12,1,5,5043,0,114,No,Yes,Yes,No
INF00725,COL0145,12,1,8,5676,0,114,No,Yes,Yes,Yes
INF00726,COL0146,114,18,9,30021,1533,450,Yes,Yes,Yes,No
INF00727,COL0146,115,18,25,31311,1560,479,Yes,Yes,Yes,No
INF00728,COL0146,120,19,40,31645,1539,537,Yes,Yes,Yes,Yes
INF00729,COL0146,126,20,56,33187,1624,537,Yes,Yes,Yes,Yes
INF00730,COL0146,130,20,79,36761,1533,584,Yes,Yes,Yes,Yes
INF00731,COL0147,21,10,4,4322,246,330,Yes,Yes,No,No
INF00732,COL0147,21,10,5,4579,247,349,Yes,Yes,No,No
INF00733,COL0147,22,10,9,4513,258,382,Yes,Yes,No,No
INF00734,COL0147,23,11,13,4703,255,408,Yes,Yes,No,Yes
INF00735,COL0147,23,11,12,5045,260,431,Yes,Yes,No,Yes
INF00736,COL0148,125,24,22,36861,933,450,No,Yes,No,Yes
INF00737,COL0148,129,25,35,38271,950,488,No,Yes,No,No
INF00738,COL0148,129,25,49,39963,953,505,No,Yes,No,Yes
INF00739,COL0148,136,26,68,42818,975,513,No,Yes,No,Yes
INF00740,COL0148,138,27,74,45579,1012,576,No,Yes,No,Yes
INF00741,COL0149,117,19,9,26979,1433,210,No,Yes,No,No
INF00742,COL0149,118,19,23,28380,1435,221,No,Yes,No,No
INF00743,COL0149,125,20,34,29165,1496,236,No,Yes,No,No
INF00744,COL0149,131,21,59,29534,1552,230,No,Yes,No,No
INF00745,COL0149,132,21,66,29402,1462,263,No,Yes,No,Yes
INF00746,COL0150,77,43,14,24741,929,210,Yes,Yes,No,Yes
INF00747,COL0150,79,44,20,25678,936,228,Yes,Yes,No,No
INF00748,COL0150,81,45,35,27437,934,233,Yes,Yes,No,Yes
INF00749,COL0150,86,48,34,27698,993,273,Yes,Yes,No,Yes
INF00750,COL0150,84,47,52,27555,967,278,Yes,Yes,No,No
INF00751,COL0151,38,4,3,11577,548,330,No,Yes,No,Yes
INF00752,COL0151,39,4,7,12123,559,362,No,Yes,No,Yes
INF00753,COL0151,41,4,12,12926,578,370,No,Yes,No,No
INF00754,COL0151,40,4,13,12408,567,405,No,Yes,No,No
INF00755,COL0151,43,5,24,13594,570,388,No,Yes,No,No
INF00756,COL0152,6,1,0,2822,50,450,Yes,Yes,Yes,No
INF00757,COL0152,6,1,1,2986,51,484,Yes,Yes,Yes,Yes
INF00758,COL0152,6,1,1,3083,52,534,Yes,Yes,Yes,No
INF00759,COL0152,7,1,3,3077,54,535,Yes,Yes,Yes,No
INF00760,COL0152,7,1,3,3241,55,618,Yes,Yes,Yes,Yes
INF00761,COL0153,10,4,2,3331,92,450,Yes,No,Yes,No
INF00762,COL0153,10,4,3,3427,95,484,Yes,No,Yes,No
INF00763,COL0153,10,4,3,3616,94,493,Yes,No,Yes,No
INF00764,COL0153,10,4,5,3904,94,553,Yes,No,Yes,No
INF00765,COL0153,11,5,7,3872,97,622,Yes,No,Yes,Yes
INF00766,COL0154,52,9,4,17559,0,270,Yes,Yes,No,No
INF00767,COL0154,53,9,10,18584,0,280,Yes,Yes,No,No
INF00768,COL0154,56,10,12,18907,0,315,Yes,Yes,No,No
INF00769,COL0154,54,9,15,19422,0,305,Yes,Yes,No,No
INF00770,COL0154,60,10,31,19973,0,309,Yes,Yes,No,No
INF00771,COL0155,23,9,2,9095,0,150,No,Yes,No,No
INF00772,COL0155,24,9,3,9297,0,163,No,Yes,No,Yes
INF00773,COL0155,24,9,8,9944,0,169,No,Yes,No,No
INF00774,COL0155,25,10,7,10273,0,193,No,Yes,No,Yes
INF00775,COL0155,24,10,13,10508,0,207,No,Yes,No,Yes
INF00776,COL0156,61,6,11,12817,583,150,Yes,Yes,No,No
INF00777,COL0156,63,6,17,13489,595,165,Yes,Yes,No,No
INF00778,COL0156,66,6,26,13470,611,177,Yes,Yes,No,No
INF00779,COL0156,66,7,29,13772,605,168,Yes,Yes,No,No
INF00780,COL0156,67,7,38,15741,590,170,Yes,Yes,No,No
INF00781,COL0157,44,8,8,9408,673,390,Yes,Yes,Yes,No
INF00782,COL0157,45,8,13,9751,685,427,Yes,Yes,Yes,Yes
INF00783,COL0157,45,8,17,10500,705,448,Yes,Yes,Yes,No
INF00784,COL0157,45,8,19,10105,679,469,Yes,Yes,Yes,No
INF00785,COL0157,50,9,30,10491,726,521,Yes,Yes,Yes,Yes
INF00786,COL0158,29,16,5,8235,0,330,No,Yes,Yes,No
