exam_id,student_id,semester,subject,marks,grade,result,exam_year,attempt
EXM000421,STU008125,4,Financial Accounting,71,A,Pass,2026,1
EXM000422,STU040851,2,Business Statistics,50,B,Pass,2025,1
EXM000423,STU018034,1,Business Law,100,O,Pass,2026,1
EXM000424,STU043718,1,Sociology,42,D,Pass,2026,1
EXM000425,STU083644,1,Financial Accounting,83,A+,Pass,2026,1
EXM000426,STU058286,2,Chemistry,82,A+,Pass,2025,1
EXM000427,STU049548,1,Sociology,46,C,Pass,2026,2
EXM000428,STU046976,1,Zoology,52,B,Pass,2026,2
EXM000429,STU082756,2,Botany,55,B,Pass,2025,1
EXM000430,STU021001,1,Income Tax Law,40,D,Pass,2025,1
EXM000431,STU014368,2,Database Management Systems,75,A,Pass,2025,1
EXM000432,STU023378,2,Surveying,25,F,Fail,2026,1
EXM000433,STU021848,1,Software Engineering,70,A,Pass,2025,1
EXM000434,STU094864,5,Auditing,90,O,Pass,2026,1
EXM000435,STU055268,1,Environmental Science,48,C,Pass,2026,1
EXM000436,STU082463,2,Control Systems,83,A+,Pass,2026,1
EXM000437,STU092026,1,Sociology,50,B,Pass,2026,1
EXM000438,STU013365,2,Marketing Management,56,B,Pass,2026,1
EXM000439,STU093496,1,Marathi Literature,83,A+,Pass,2026,1
EXM000440,STU021235,1,Database Management Systems,28,F,Fail,2026,2
EXM000441,STU098997,1,Business Statistics,74,A,Pass,2026,1
EXM000442,STU061153,1,Chemistry,66,B+,Pass,2025,1
EXM000443,STU070832,5,Fluid Mechanics,42,D,Pass,2026,1
EXM000444,STU015703,5,Operating Systems,49,C,Pass,2026,1
EXM000445,STU069948,1,Building Construction,70,A,Pass,2026,1
EXM000446,STU093027,4,Biotechnology,42,D,Pass,2026,1
EXM000447,STU092854,1,Cost Accounting,40,D,Pass,2025,1
EXM000448,STU085971,1,Engineering Physics,72,A,Pass,2026,1
EXM000449,STU035352,4,Digital Electronics,62,B+,Pass,2026,1
EXM000450,STU079233,7,Computer Networks,69,B+,Pass,2026,1
EXM000451,STU012940,1,Political Science,67,B+,Pass,2026,1
EXM000452,STU074191,2,Political Science,54,B,Pass,2026,1
EXM000453,STU017326,8,Database Management Systems,72,A,Pass,2026,1
EXM000454,STU049152,2,Business Statistics,73,A,Pass,2025,1
EXM000455,STU021427,2,Pharmaceutical Chemistry,77,A,Pass,2025,2
EXM000456,STU053240,4,Political Science,95,O,Pass,2025,1
EXM000457,STU065184,1,Auditing,48,C,Pass,2026,2
EXM000458,STU081007,3,Mathematics,41,D,Pass,2026,1
EXM000459,STU034123,1,Database Management Systems,55,B,Pass,2026,1
EXM000460,STU039955,3,Computer Programming,63,B+,Pass,2026,1
EXM000461,STU095076,2,Engineering Mathematics,77,A,Pass,2026,1
EXM000462,STU082484,1,Strength of Materials,75,A,Pass,2026,1
EXM000463,STU019382,2,Structural Analysis,7,F,Fail,2025,2
EXM000464,STU041497,1,Economics,71,A,Pass,2025,1
EXM000465,STU027513,1,Building Construction,52,B,Pass,2024,1
EXM000466,STU080171,1,English Literature,32,F,Fail,2026,2
EXM000467,STU040860,1,Botany,63,B+,Pass,2026,2
EXM000468,STU062180,4,Workshop Technology,58,B,Pass,2026,1
EXM000469,STU094275,3,Biopharmaceutics,62,B+,Pass,2026,1
EXM000470,STU052097,1,Business Statistics,76,A,Pass,2026,2
EXM000471,STU014649,1,Sociology,42,D,Pass,2026,1
EXM000472,STU031901,4,Financial Accounting,56,B,Pass,2026,1
EXM000473,STU099249,1,Digital Electronics,88,A+,Pass,2026,1
EXM000474,STU044913,1,Computer Science,65,B+,Pass,2026,1
EXM000475,STU098106,2,Criminal Law,83,A+,Pass,2025,1
EXM000476,STU016997,2,Botany,72,A,Pass,2025,1
EXM000477,STU009519,2,Financial Accounting,78,A,Pass,2026,1
EXM000478,STU044230,3,Physics,83,A+,Pass,2026,1
EXM000479,STU030989,1,Thermodynamics,47,C,Pass,2024,1
EXM000480,STU059938,2,Operating Systems,55,B,Pass,2024,2
EXM000481,STU054288,1,Data Structures,58,B,Pass,2026,1
EXM000482,STU078800,2,Engineering Mathematics,45,C,Pass,2025,1
EXM000483,STU061743,1,Strength of Materials,31,F,Fail,2026,2
EXM000484,STU054280,1,Computer Networks,73,A,Pass,2024,1
EXM000485,STU070534,2,Business Economics,55,B,Pass,2025,1
EXM000486,STU059449,3,Physics,79,A,Pass,2026,1
EXM000487,STU089306,1,Database Management Systems,61,B+,Pass,2026,1
EXM000488,STU055829,3,Business Law,79,A,Pass,2026,1
EXM000489,STU078694,1,Child Health Nursing,70,A,Pass,2026,1
EXM000490,STU098285,1,Software Engineering,57,B,Pass,2025,1
EXM000491,STU008695,2,Biotechnology,62,B+,Pass,2025,1
EXM000492,STU092792,1,Biotechnology,40,D,Pass,2026,1
EXM000493,STU034042,1,Engineering Chemistry,70,A,Pass,2026,2
EXM000494,STU020396,6,Business Statistics,35,F,Fail,2026,1
EXM000495,STU010603,4,Financial Accounting,58,B,Pass,2026,1
EXM000496,STU050893,1,Hospital Pharmacy,81,A+,Pass,2026,1
EXM000497,STU002273,1,Applied Mathematics,49,C,Pass,2026,1
EXM000498,STU078833,1,Electrical Circuits,71,A,Pass,2026,1
EXM000499,STU084691,1,Psychology,66,B+,Pass,2025,1
EXM000500,STU097141,3,Strength of Materials,66,B+,Pass,2025,2
EXM000501,STU021717,1,Business Statistics,73,A,Pass,2026,1
EXM000502,STU040871,1,Zoology,65,B+,Pass,2024,1
EXM000503,STU043949,1,Environmental Science,49,C,Pass,2026,1
EXM000504,STU075478,4,English Literature,45,C,Pass,2025,1
EXM000505,STU024849,3,Mathematics,51,B,Pass,2026,1
EXM000506,STU090080,3,Design of Machine Elements,47,C,Pass,2026,1
EXM000507,STU086552,3,Human Resource Management,93,O,Pass,2026,1
EXM000508,STU083787,2,History,56,B,Pass,2026,1
EXM000509,STU095474,3,Auditing,41,D,Pass,2025,1
EXM000510,STU061044,2,Cost Accounting,61,B+,Pass,2026,1
EXM000511,STU071556,5,Medicine,42,D,Pass,2026,1
EXM000512,STU072485,3,Income Tax Law,76,A,Pass,2026,1
EXM000513,STU055174,4,Design of Machine Elements,64,B+,Pass,2026,1
EXM000514,STU091587,3,Principles of Management,65,B+,Pass,2026,1
EXM000515,STU047857,2,Business Statistics,47,C,Pass,2026,1
EXM000516,STU006569,1,Software Engineering,52,B,Pass,2026,1
EXM000517,STU068525,2,Sociology,82,A+,Pass,2026,1
EXM000518,STU068636,1,History,61,B+,Pass,2026,1
EXM000519,STU052589,3,Electrical Circuits,45,C,Pass,2025,1
EXM000520,STU079462,1,Political Science,66,B+,Pass,2026,1
EXM000521,STU098000,3,Environmental Science,52,B,Pass,2026,1
EXM000522,STU063437,1,Biopharmaceutics,69,B+,Pass,2026,2
EXM000523,STU046518,1,Pharmacology,55,B,Pass,2025,1
EXM000524,STU095876,1,Software Engineering,56,B,Pass,2025,3
EXM000525,STU007421,1,Sociology,30,F,Fail,2025,2
EXM000526,STU057281,1,Engineering Physics,56,B,Pass,2026,1
EXM000527,STU003128,4,Banking & Insurance,47,C,Pass,2026,1
EXM000528,STU041046,2,Zoology,34,F,Fail,2025,2
EXM000529,STU087672,1,Auditing,62,B+,Pass,2026,1
EXM000530,STU058118,3,Financial Accounting,62,B+,Pass,2025,2
EXM000531,STU039026,1,Chemistry,43,D,Pass,2026,1
EXM000532,STU098185,1,Banking & Insurance,59,B,Pass,2026,1
EXM000533,STU072284,1,Biochemistry,48,C,Pass,2026,1
EXM000534,STU030242,1,Environmental Science,56,B,Pass,2026,2
EXM000535,STU050598,2,Economics,48,C,Pass,2025,1
EXM000536,STU048302,5,Business Statistics,53,B,Pass,2026,1
EXM000537,STU070981,1,Psychology,47,C,Pass,2026,1
EXM000538,STU092603,1,Object Oriented Programming,53,B,Pass,2026,1
EXM000539,STU098874,4,Chemistry,56,B,Pass,2026,1
EXM000540,STU008418,1,Pharmaceutical Chemistry,80,A+,Pass,2024,1
EXM000541,STU081686,1,Income Tax Law,67,B+,Pass,2026,1
EXM000542,STU070512,1,Data Structures,60,B+,Pass,2026,1
EXM000543,STU056812,2,English Literature,68,B+,Pass,2026,1
EXM000544,STU044810,5,Engineering Chemistry,49,C,Pass,2026,1
EXM000545,STU095345,3,Thermodynamics,73,A,Pass,2025,1
EXM000546,STU045430,4,Political Science,67,B+,Pass,2025,1
EXM000547,STU054712,3,Sociology,68,B+,Pass,2025,1
EXM000548,STU044597,1,Electrical Circuits,35,F,Fail,2026,3
EXM000549,STU010794,1,Cost Accounting,64,B+,Pass,2025,2
EXM000550,STU075252,2,Business Law,75,A,Pass,2026,1
EXM000551,STU034686,1,Zoology,74,A,Pass,2026,1
EXM000552,STU007671,1,Economics,35,F,Fail,2026,2
EXM000553,STU094666,2,Design of Machine Elements,48,C,Pass,2025,2
EXM000554,STU036073,1,Physics,79,A,Pass,2025,1
EXM000555,STU035336,2,Engineering Mathematics,46,C,Pass,2025,1
EXM000556,STU075171,3,Environmental Science,23,F,Fail,2026,1
EXM000557,STU077817,1,History,46,C,Pass,2026,1
EXM000558,STU000054,2,Cost Accounting,72,A,Pass,2025,1
EXM000559,STU067113,1,Political Science,76,A,Pass,2026,1
EXM000560,STU081005,2,Marathi Literature,57,B,Pass,2026,1
EXM000561,STU041437,1,Mathematics,28,F,Fail,2025,3
EXM000562,STU027021,1,Thermodynamics,52,B,Pass,2025,2
EXM000563,STU072503,1,Financial Accounting,64,B+,Pass,2026,1
EXM000564,STU015672,3,Thermodynamics,42,D,Pass,2026,1
EXM000565,STU043555,5,Mathematics,54,B,Pass,2026,1
EXM000566,STU087130,2,Corporate Law,69,B+,Pass,2026,3
EXM000567,STU097117,2,Object Oriented Programming,56,B,Pass,2025,1
EXM000568,STU099314,5,Mathematics,51,B,Pass,2026,2
EXM000569,STU091232,3,Banking & Insurance,93,O,Pass,2026,2
EXM000570,STU041638,1,Botany,25,F,Fail,2026,3
EXM000571,STU007310,2,Environmental Science,39,F,Fail,2025,2
EXM000572,STU074613,2,Pharmacology,56,B,Pass,2025,1
EXM000573,STU026056,2,Data Structures,46,C,Pass,2025,1
EXM000574,STU044856,5,Engineering Mathematics,72,A,Pass,2026,2
EXM000575,STU043621,1,Psychology,56,B,Pass,2025,1
EXM000576,STU007430,2,Chemistry,74,A,Pass,2025,2
EXM000577,STU024342,1,Engineering Drawing,60,B+,Pass,2024,1
EXM000578,STU015562,1,Operations Management,50,B,Pass,2026,1
EXM000579,STU007155,1,Banking & Insurance,59,B,Pass,2025,1
EXM000580,STU089278,2,Digital Electronics,55,B,Pass,2024,1
EXM000581,STU097143,3,Control Systems,42,D,Pass,2026,1
EXM000582,STU091131,1,Organizational Behaviour,51,B,Pass,2026,1
EXM000583,STU038447,1,Computer Science,66,B+,Pass,2026,1
EXM000584,STU087495,2,Engineering Drawing,48,C,Pass,2025,1
EXM000585,STU045915,6,Theory of Computation,50,B,Pass,2026,1
EXM000586,STU054381,1,Marathi Literature,61,B+,Pass,2026,1
EXM000587,STU061044,2,Cost Accounting,80,A+,Pass,2026,1
EXM000588,STU057890,3,Income Tax Law,83,A+,Pass,2026,1
EXM000589,STU031763,4,Operations Management,56,B,Pass,2025,1
EXM000590,STU083440,2,Psychology,50,B,Pass,2026,1
EXM000591,STU063720,2,Environmental Science,51,B,Pass,2025,1
EXM000592,STU045992,1,Physics,41,D,Pass,2026,1
EXM000593,STU018694,2,Data Structures,80,A+,Pass,2026,2
EXM000594,STU090009,2,Pharmacognosy,64,B+,Pass,2025,1
EXM000595,STU057531,2,Banking & Insurance,71,A,Pass,2026,1
EXM000596,STU022322,2,Chemistry,62,B+,Pass,2026,1
EXM000597,STU058747,1,Botany,21,F,Fail,2026,1
EXM000598,STU016149,2,Economics,64,B+,Pass,2025,1
EXM000599,STU026211,2,Data Structures,77,A,Pass,2025,1
EXM000600,STU035194,2,Control Systems,81,A+,Pass,2025,1
EXM000601,STU078678,1,Obstetric Nursing,66,B+,Pass,2026,1
EXM000602,STU027526,2,History,82,A+,Pass,2026,1
EXM000603,STU090287,1,Educational Administration,46,C,Pass,2026,1
EXM000604,STU049663,3,Zoology,69,B+,Pass,2025,1
EXM000605,STU064920,3,Economics,84,A+,Pass,2026,1
EXM000606,STU029369,1,Applied Physics,40,D,Pass,2025,1
EXM000607,STU020855,1,Political Science,65,B+,Pass,2025,2
EXM000608,STU085400,1,Corporate Law,73,A,Pass,2026,3
EXM000609,STU068772,3,Computer Science,39,F,Fail,2026,2
EXM000610,STU006482,6,Psychology,56,B,Pass,2026,1
EXM000611,STU062616,2,English Literature,76,A,Pass,2026,1
EXM000612,STU014093,2,Economics,82,A+,Pass,2026,1
EXM000613,STU027080,2,Corporate Law,34,F,Fail,2026,2
EXM000614,STU060992,2,Mathematics,64,B+,Pass,2026,1
EXM000615,STU036237,3,Business Economics,87,A+,Pass,2026,1
EXM000616,STU088686,1,Computer Science,67,B+,Pass,2025,1
EXM000617,STU008876,2,Urban Planning,68,B+,Pass,2025,1
EXM000618,STU064874,1,Database Management Systems,49,C,Pass,2025,1
EXM000619,STU045314,3,Botany,75,A,Pass,2025,1
EXM000620,STU092742,1,Botany,72,A,Pass,2026,1
EXM000621,STU019197,1,Strength of Materials,34,F,Fail,2025,3
EXM000622,STU001520,2,Pharmacology,52,B,Pass,2026,1
EXM000623,STU065885,1,Psychology,81,A+,Pass,2026,1
EXM000624,STU036651,1,Physics,63,B+,Pass,2024,1
EXM000625,STU099212,4,Business Statistics,60,B+,Pass,2026,2
EXM000626,STU069099,1,Auditing,50,B,Pass,2025,1
EXM000627,STU094675,3,Software Engineering,71,A,Pass,2026,1
EXM000628,STU037952,2,Physics,25,F,Fail,2025,1
EXM000629,STU020906,1,Financial Management,53,B,Pass,2026,2
EXM000630,STU071116,1,Botany,75,A,Pass,2026,1
EXM000631,STU002667,8,Control Systems,94,O,Pass,2026,1
EXM000632,STU082779,2,History,47,C,Pass,2025,1
EXM000633,STU013057,2,Chemistry,25,F,Fail,2025,2
EXM000634,STU022555,3,Theory of Computation,48,C,Pass,2026,1
EXM000635,STU036132,1,Computer Science,75,A,Pass,2026,1
EXM000636,STU081647,3,Zoology,29,F,Fail,2026,1
EXM000637,STU006937,2,Computer Programming,58,B,Pass,2026,1
EXM000638,STU071663,3,Political Science,45,C,Pass,2026,1
EXM000639,STU005217,2,Banking & Insurance,45,C,Pass,2025,1
EXM000640,STU000661,1,Building Construction,39,F,Fail,2026,2
EXM000641,STU074866,2,Computer Science,80,A+,Pass,2026,1
EXM000642,STU011576,3,Human Resource Management,78,A,Pass,2026,1
EXM000643,STU013442,5,Family Law,33,F,Fail,2025,2
EXM000644,STU032458,5,History,69,B+,Pass,2026,1
EXM000645,STU093272,4,Marathi Literature,82,A+,Pass,2025,1
EXM000646,STU002015,2,Surveying,72,A,Pass,2025,2
EXM000647,STU084391,1,Psychology,100,O,Pass,2026,1
EXM000648,STU015985,2,History,74,A,Pass,2026,2
EXM000649,STU037775,2,Sociology,49,C,Pass,2026,2
EXM000650,STU015964,1,History,59,B,Pass,2026,1
EXM000651,STU026411,2,Computer Science,39,F,Fail,2026,1
EXM000652,STU077864,2,Business Economics,72,A,Pass,2025,1
EXM000653,STU018478,2,Strength of Materials,65,B+,Pass,2024,1
EXM000654,STU061466,4,Mathematics,100,O,Pass,2026,3
EXM000655,STU051855,2,Computer Science,55,B,Pass,2026,1
EXM000656,STU051965,1,Economics,72,A,Pass,2026,1
EXM000657,STU041326,2,Sociology,56,B,Pass,2025,2
EXM000658,STU080218,2,Psychology,59,B,Pass,2025,1
EXM000659,STU001962,3,Engineering Chemistry,49,C,Pass,2026,1
EXM000660,STU034930,1,Financial Accounting,77,A,Pass,2026,1
EXM000661,STU011615,2,Design of Machine Elements,58,B,Pass,2024,1
EXM000662,STU065873,2,Political Science,75,A,Pass,2025,1
EXM000663,STU044060,1,Data Structures,68,B+,Pass,2025,1
EXM000664,STU070574,1,Political Science,42,D,Pass,2025,1
EXM000665,STU028881,2,Pharmacology,57,B,Pass,2026,1
EXM000666,STU029341,3,Business Analytics,79,A,Pass,2026,1
EXM000667,STU027679,2,Business Law,53,B,Pass,2025,1
EXM000668,STU055709,2,Physics,67,B+,Pass,2026,1
EXM000669,STU049427,2,Auditing,100,O,Pass,2026,1
EXM000670,STU044562,2,Engineering Mathematics,89,A+,Pass,2024,1
EXM000671,STU037251,2,Cost Accounting,71,A,Pass,2026,1
EXM000672,STU093115,2,Chemistry,56,B,Pass,2025,1
EXM000673,STU071729,2,History,72,A,Pass,2026,1
EXM000674,STU071595,1,Auditing,50,B,Pass,2025,1
EXM000675,STU039853,2,Basic Electrical Engineering,84,A+,Pass,2026,1
EXM000676,STU076625,1,Physics,58,B,Pass,2026,1
EXM000677,STU061444,4,Thermodynamics,76,A,Pass,2025,1
EXM000678,STU042728,4,Engineering Physics,70,A,Pass,2026,1
EXM000679,STU065154,1,Psychology,55,B,Pass,2026,1
EXM000680,STU068162,1,Business Economics,74,A,Pass,2026,1
EXM000681,STU001030,1,Psychology,82,A+,Pass,2026,2
EXM000682,STU029554,1,Banking & Insurance,16,F,Fail,2024,3
EXM000683,STU036203,1,Computer Science,37,F,Fail,2026,1
EXM000684,STU013665,1,Economics,70,A,Pass,2026,1
EXM000685,STU042123,1,Environmental Science,48,C,Pass,2026,1
EXM000686,STU089715,4,Banking & Insurance,35,F,Fail,2025,1
EXM000687,STU004986,1,Environmental Science,15,F,Fail,2024,1
EXM000688,STU052949,2,Banking & Insurance,66,B+,Pass,2026,1
EXM000689,STU002255,1,Banking & Insurance,81,A+,Pass,2026,1
EXM000690,STU082294,1,Business Economics,29,F,Fail,2026,3
EXM000691,STU081361,1,Biotechnology,79,A,Pass,2025,1
EXM000692,STU099394,2,English Literature,65,B+,Pass,2025,1
EXM000693,STU054799,2,Sociology,40,D,Pass,2025,1
EXM000694,STU081262,3,Financial Accounting,49,C,Pass,2026,1
EXM000695,STU078286,4,Psychology,63,B+,Pass,2025,2
EXM000696,STU050988,2,Software Engineering,46,C,Pass,2026,1
EXM000697,STU054307,1,Obstetric Nursing,43,D,Pass,2026,1
EXM000698,STU004534,6,Economics,38,F,Fail,2026,1
EXM000699,STU046103,1,Database Management Systems,43,D,Pass,2026,1
EXM000700,STU030224,1,Mathematics,84,A+,Pass,2026,1
EXM000701,STU052127,3,Biopharmaceutics,43,D,Pass,2026,1
EXM000702,STU042337,2,Business Economics,79,A,Pass,2025,2
EXM000703,STU000305,4,Cost Accounting,93,O,Pass,2026,1
EXM000704,STU012209,1,Banking & Insurance,30,F,Fail,2026,1
EXM000705,STU025993,2,Cost Accounting,54,B,Pass,2026,1
EXM000706,STU079437,1,Environmental Science,53,B,Pass,2026,1
EXM000707,STU091470,3,Banking & Insurance,58,B,Pass,2026,1
EXM000708,STU007345,1,Business Economics,78,A,Pass,2025,1
EXM000709,STU059491,1,Business Law,80,A+,Pass,2026,1
EXM000710,STU051430,1,Mathematics,44,D,Pass,2026,1
EXM000711,STU094095,2,Physics,49,C,Pass,2025,1
EXM000712,STU005024,1,History,62,B+,Pass,2026,1
EXM000713,STU079004,1,Economics,65,B+,Pass,2025,1
EXM000714,STU059362,1,Auditing,51,B,Pass,2026,1
EXM000715,STU098492,1,Microprocessors,60,B+,Pass,2025,1
EXM000716,STU070136,3,History,42,D,Pass,2026,1
EXM000717,STU083085,1,Operating Systems,86,A+,Pass,2026,1
EXM000718,STU032819,2,Business Law,68,B+,Pass,2025,1
EXM000719,STU053655,1,Physics,71,A,Pass,2026,1
EXM000720,STU091716,1,Data Structures,70,A,Pass,2024,1
EXM000721,STU085268,3,Business Law,80,A+,Pass,2025,1
EXM000722,STU025692,1,Environmental Science,98,O,Pass,2024,2
EXM000723,STU090491,1,Strength of Materials,88,A+,Pass,2026,1
EXM000724,STU098655,2,Electrical Circuits,67,B+,Pass,2025,1
EXM000725,STU003324,2,Digital Electronics,69,B+,Pass,2025,1
EXM000726,STU081442,3,Business Statistics,76,A,Pass,2025,1
EXM000727,STU059468,3,Botany,91,O,Pass,2026,1
EXM000728,STU025748,5,Surgery,40,D,Pass,2026,1
EXM000729,STU082762,1,Income Tax Law,49,C,Pass,2026,1
EXM000730,STU037733,1,Psychology,32,F,Fail,2026,1
EXM000731,STU010922,2,Database Management Systems,78,A,Pass,2026,2
EXM000732,STU070948,4,Botany,70,A,Pass,2026,1
EXM000733,STU092928,2,Cost Accounting,42,D,Pass,2025,1
EXM000734,STU045659,2,Chemistry,39,F,Fail,2025,3
EXM000735,STU059467,2,Chemistry,27,F,Fail,2025,3
EXM000736,STU079772,1,Control Systems,92,O,Pass,2025,1
EXM000737,STU046104,4,Control Systems,87,A+,Pass,2024,1
EXM000738,STU019358,1,Thermodynamics,68,B+,Pass,2025,1
EXM000739,STU063056,1,Chemistry,61,B+,Pass,2026,1
EXM000740,STU077646,1,Business Statistics,47,C,Pass,2026,2
EXM000741,STU091770,1,Theory of Computation,67,B+,Pass,2026,2
EXM000742,STU001960,2,Data Structures,37,F,Fail,2025,2
EXM000743,STU057522,2,Cost Accounting,57,B,Pass,2024,3
EXM000744,STU040420,1,Economics,56,B,Pass,2025,1
EXM000745,STU054422,2,Environmental Science,40,D,Pass,2026,1
EXM000746,STU046506,4,Pharmacology,71,A,Pass,2026,1
EXM000747,STU094323,1,Operating Systems,60,B+,Pass,2025,1
EXM000748,STU045612,8,Electrical Circuits,33,F,Fail,2026,1
EXM000749,STU053094,2,Auditing,26,F,Fail,2026,1
EXM000750,STU073825,2,Engineering Physics,42,D,Pass,2026,1
EXM000751,STU004923,1,Chemistry,51,B,Pass,2026,1
EXM000752,STU070700,1,Microprocessors,62,B+,Pass,2026,1
EXM000753,STU073752,3,Business Statistics,66,B+,Pass,2026,2
EXM000754,STU093152,1,Mathematics,52,B,Pass,2026,1
EXM000755,STU006572,3,Surveying,72,A,Pass,2025,1
EXM000756,STU024487,5,Operating Systems,73,A,Pass,2026,1
EXM000757,STU066873,2,Business Law,43,D,Pass,2024,1
EXM000758,STU055894,3,Pharmacology,81,A+,Pass,2026,1
EXM000759,STU036357,1,Auditing,54,B,Pass,2026,1
EXM000760,STU039205,4,Business Law,38,F,Fail,2025,3
EXM000761,STU079873,1,Cost Accounting,59,B,Pass,2026,1
EXM000762,STU094406,1,Operating Systems,37,F,Fail,2025,2
EXM000763,STU037530,2,Environmental Science,70,A,Pass,2026,1
EXM000764,STU079170,2,Design of Machine Elements,61,B+,Pass,2026,1
EXM000765,STU047784,4,Business Statistics,58,B,Pass,2025,1
EXM000766,STU039108,2,Marathi Literature,64,B+,Pass,2026,1
EXM000767,STU063503,1,Computer Science,66,B+,Pass,2026,1
EXM000768,STU005546,2,Sociology,56,B,Pass,2025,2
EXM000769,STU066496,1,Mathematics,49,C,Pass,2025,1
EXM000770,STU079264,2,Physics,57,B,Pass,2025,1
EXM000771,STU038208,1,Zoology,25,F,Fail,2026,2
EXM000772,STU013701,1,Zoology,82,A+,Pass,2026,1
EXM000773,STU080269,1,Fundamentals of Nursing,17,F,Fail,2026,1
EXM000774,STU076388,1,Software Engineering,68,B+,Pass,2026,1
EXM000775,STU051476,1,Economics,47,C,Pass,2024,1
EXM000776,STU067932,1,Auditing,65,B+,Pass,2026,1
EXM000777,STU088985,2,Chemistry,61,B+,Pass,2025,1
EXM000778,STU023069,2,Cost Accounting,97,O,Pass,2024,1
EXM000779,STU002316,6,Biotechnology,62,B+,Pass,2026,1
EXM000780,STU090671,2,Physics,60,B+,Pass,2026,1
EXM000781,STU001416,2,Political Science,83,A+,Pass,2026,1
EXM000782,STU069973,6,Income Tax Law,53,B,Pass,2026,1
EXM000783,STU022757,3,Business Economics,33,F,Fail,2026,1
EXM000784,STU093114,1,Zoology,87,A+,Pass,2026,1
EXM000785,STU049276,1,Environmental Science,64,B+,Pass,2026,1
EXM000786,STU084691,1,Sociology,88,A+,Pass,2025,1
EXM000787,STU009768,2,Applied Mathematics,93,O,Pass,2026,1
EXM000788,STU026856,1,History,44,D,Pass,2025,1
EXM000789,STU051675,4,Political Science,90,O,Pass,2026,1
EXM000790,STU065381,3,Business Law,39,F,Fail,2026,2
EXM000791,STU021301,1,Mathematics,47,C,Pass,2026,1
EXM000792,STU066907,2,Political Science,89,A+,Pass,2026,1
EXM000793,STU032823,2,Zoology,51,B,Pass,2024,1
EXM000794,STU096928,2,English Literature,68,B+,Pass,2026,1
EXM000795,STU053539,2,Pediatrics,87,A+,Pass,2022,1
EXM000796,STU006235,2,Design of Machine Elements,28,F,Fail,2025,2
EXM000797,STU077833,3,Business Economics,71,A,Pass,2026,1
EXM000798,STU015563,1,Financial Management,73,A,Pass,2026,1
EXM000799,STU089653,1,Auditing,48,C,Pass,2026,1
EXM000800,STU030605,1,Cost Accounting,64,B+,Pass,2025,1
EXM000801,STU040719,1,Botany,53,B,Pass,2025,2
EXM000802,STU097809,2,Engineering Physics,72,A,Pass,2024,1
EXM000803,STU053336,3,Pharmaceutics,50,B,Pass,2026,1
EXM000804,STU059413,1,Business Statistics,20,F,Fail,2025,1
EXM000805,STU062472,2,Curriculum Development,46,C,Pass,2026,2
EXM000806,STU002635,3,Electrical Circuits,69,B+,Pass,2026,1
EXM000807,STU034968,1,Fluid Mechanics,58,B,Pass,2026,1
EXM000808,STU014793,1,Control Systems,72,A,Pass,2024,1
EXM000809,STU022717,1,Database Management Systems,77,A,Pass,2026,1
EXM000810,STU017441,2,History,86,A+,Pass,2026,1
